Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 1.1,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 1.1,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 1.1,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,getSceneRoot,Magic Number,The method contains a magic number: 1.1,6409
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,createIcon,Complex Conditional,The conditional expression imageWithBlackBackgoundPixels[i] != imageWithWhiteBackgoundPixels[i] && imageWithBlackBackgoundPixels[i] == 0xFF000000 && imageWithWhiteBackgoundPixels[i] == 0xFFFFFFFF is complex.,6460
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,createIcon,Long Parameter List,The method has 5 parameters. ,6460
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,createIcon,Long Statement,The length of the statement "if (imageWithBlackBackgoundPixels[i] != imageWithWhiteBackgoundPixels[i] && imageWithBlackBackgoundPixels[i] == 0xFF000000 && imageWithWhiteBackgoundPixels[i] == 0xFFFFFFFF) {" is 175.,6460
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,createIcon,Long Statement,The length of the statement "return new ImageIcon(Toolkit.getDefaultToolkit().createImage(new MemoryImageSource(imageWithWhiteBackgound.getWidth()`imageWithWhiteBackgound.getHeight()`imageWithWhiteBackgoundPixels`0`imageWithWhiteBackgound.getWidth())));" is 224.,6460
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,createIcon,Magic Number,The method contains a magic number: 2,6460
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,createIcon,Magic Number,The method contains a magic number: 2,6460
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,createIcon,Magic Number,The method contains a magic number: 2,6460
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,createIcon,Magic Number,The method contains a magic number: 0xFF000000,6460
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,createIcon,Magic Number,The method contains a magic number: 0xFFFFFFFF,6460
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,cloneTexture,Complex Method,Cyclomatic complexity of the method is 8,6513
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,computePieceOfFurnitureSizeInPlan,Long Statement,The length of the statement "BoundingBox bounds=ModelManager.getInstance().getBounds((Object3DBranch)object3dFactory.createObject3D(null`piece`true)`horizontalRotation);" is 140.,6555
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,computePieceOfFurnitureSizeInPlan,Long Statement,The length of the statement "return new float[]{Math.max(0.001f`(float)(upper.x - lower.x))`Math.max(0.001f`(float)(upper.z - lower.z))`Math.max(0.001f`(float)(upper.y - lower.y))};" is 152.,6555
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,computePieceOfFurnitureSizeInPlan,Magic Number,The method contains a magic number: 2,6555
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,computePieceOfFurnitureSizeInPlan,Magic Number,The method contains a magic number: 0.001f,6555
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,computePieceOfFurnitureSizeInPlan,Magic Number,The method contains a magic number: 0.001f,6555
sweethome3d-5.6,com.eteks.sweethome3d.swing,PieceOfFurnitureModelIcon,computePieceOfFurnitureSizeInPlan,Magic Number,The method contains a magic number: 0.001f,6555
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanTransferHandler,canImportFlavor,Long Statement,The length of the statement "return (selectedLevel == null || selectedLevel.isViewable()) && (flavorList.contains(HomeTransferableList.HOME_FLAVOR) || flavorList.contains(DataFlavor.javaFileListFlavor));" is 174.,141
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanTransferHandler,dragEntered,Complex Conditional,The conditional expression transferable.isDataFlavorSupported(HomeTransferableList.HOME_FLAVOR) && destination instanceof PlanView && this.homeController.getPlanController() != null is complex.,155
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanTransferHandler,dragEntered,Long Statement,The length of the statement "if (transferable.isDataFlavorSupported(HomeTransferableList.HOME_FLAVOR) && destination instanceof PlanView && this.homeController.getPlanController() != null) {" is 161.,155
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanTransferHandler,dragEntered,Long Statement,The length of the statement "this.homeController.getPlanController().startDraggedItems(transferedItems`(float)dropLocation.getX()`(float)dropLocation.getY());" is 129.,155
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanTransferHandler,dragMoved,Complex Conditional,The conditional expression transferable.isDataFlavorSupported(HomeTransferableList.HOME_FLAVOR) && destination instanceof PlanView && this.homeController.getPlanController() != null is complex.,189
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanTransferHandler,dragMoved,Long Statement,The length of the statement "if (transferable.isDataFlavorSupported(HomeTransferableList.HOME_FLAVOR) && destination instanceof PlanView && this.homeController.getPlanController() != null) {" is 161.,189
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanTransferHandler,importData,Long Statement,The length of the statement "return importHomeTransferableList(destination`(List<Selectable>)transferable.getTransferData(HomeTransferableList.HOME_FLAVOR));" is 128.,218
sweethome3d-5.6,com.eteks.sweethome3d.swing,PlanTransferHandler,importHomeTransferableList,Long Statement,The length of the statement "this.homeController.drop(transferedItems`this.homeController.getPlanController().getView()`(float)dropLocation.getX()`(float)dropLocation.getY());" is 146.,246
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Complex Method,Cyclomatic complexity of the method is 21,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Long Method,The method has 249 lines of code.,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Long Statement,The length of the statement "this.thicknessLabel=new JLabel(SwingTools.getLocalizedLabelText(preferences`PolylinePanel.class`"thicknessLabel.text"`preferences.getLengthUnit().getName()));" is 158.,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Long Statement,The length of the statement "final NullableSpinner.NullableSpinnerLengthModel thicknessSpinnerModel=new NullableSpinner.NullableSpinnerLengthModel(preferences`preferences.getLengthUnit().getMinimumLength()`20f);" is 182.,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Long Statement,The length of the statement "this.arrowsStyleLabel=new JLabel(SwingTools.getLocalizedLabelText(preferences`PolylinePanel.class`"arrowsStyleLabel.text"));" is 124.,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Long Statement,The length of the statement "@Override public Component getListCellRendererComponent( final JList list` Object value` int index` boolean isSelected` boolean cellHasFocus){" is 142.,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Long Statement,The length of the statement "@Override public Component getListCellRendererComponent(final JList list`Object value`int index`boolean isSelected`boolean cellHasFocus){" is 137.,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Long Statement,The length of the statement "@Override public Component getListCellRendererComponent(final JList list`Object value`int index`boolean isSelected`boolean cellHasFocus){" is 137.,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 20f,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 64,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 16,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 2,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 2,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 6,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 8,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 6,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 8,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 4,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 4,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 9,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 9,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 3,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 3,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 12,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 4,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 9,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 9,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 14,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 4,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 14,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 3,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 2,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 14,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 14,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 3,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 4,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 4,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 58,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 4,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 36,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 14,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 7,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 6,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 80,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 40,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 47,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 86,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 64,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 16,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 2,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 6,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 64,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 16,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 2,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 2,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 4,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 8,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 4,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,createComponents,Magic Number,The method contains a magic number: 8,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,getListCellRendererComponent,Complex Method,Cyclomatic complexity of the method is 11,118
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,getListCellRendererComponent,Long Parameter List,The method has 5 parameters. ,118
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,getListCellRendererComponent,Magic Number,The method contains a magic number: 64,118
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,getListCellRendererComponent,Magic Number,The method contains a magic number: 16,118
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,getListCellRendererComponent,Magic Number,The method contains a magic number: 2,118
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,getListCellRendererComponent,Magic Number,The method contains a magic number: 2,118
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,getListCellRendererComponent,Magic Number,The method contains a magic number: 6,118
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,getListCellRendererComponent,Magic Number,The method contains a magic number: 8,118
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,getListCellRendererComponent,Magic Number,The method contains a magic number: 6,118
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,getListCellRendererComponent,Magic Number,The method contains a magic number: 8,118
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,getListCellRendererComponent,Magic Number,The method contains a magic number: 4,118
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,getListCellRendererComponent,Magic Number,The method contains a magic number: 4,118
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,getListCellRendererComponent,Magic Number,The method contains a magic number: 9,118
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,getListCellRendererComponent,Magic Number,The method contains a magic number: 9,118
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,getListCellRendererComponent,Magic Number,The method contains a magic number: 3,118
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,getListCellRendererComponent,Magic Number,The method contains a magic number: 3,118
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,getListCellRendererComponent,Magic Number,The method contains a magic number: 12,118
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,getListCellRendererComponent,Magic Number,The method contains a magic number: 4,118
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,getListCellRendererComponent,Magic Number,The method contains a magic number: 9,118
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,getListCellRendererComponent,Magic Number,The method contains a magic number: 9,118
sweethome3d-5.6,com.eteks.sweethome3d.swing,PolylinePanel,getListCellRendererComponent,Magic Number,The method contains a magic number: 14,118
